Order ID,Order Date,Customer Name,City,State,Area,Product Category,Sub-Category,Product Name,Quantity,Price Each,Discount,Revenue,Profit Margin,Profit,Total Revenue
ORD-110882,22-08-2024,James Smith,Jasonport,CO,Central,Furniture,Tables,Dining Table,7,435.14,0,3045.98,0.16,487.36,27992402.83
ORD-110883,19-07-2023,Randall Dean,Baileyberg,PA,Central,Technology,Accessories,Wireless Mouse,5,59.55,0.1,267.98,0.17,45.56,27992670.81
ORD-110884,13-03-2024,Adam Phillips,Markshaven,CO,Central,Technology,Accessories,Wireless Mouse,1,17.76,0,17.76,0.2,3.55,27992688.57
ORD-110885,20-02-2023,Casey Gomez,New Lindaside,MT,West,Furniture,Bookcases,Wooden Bookcase,3,647.78,0.1,1749.01,0.21,367.29,27994437.58
ORD-110886,22-03-2023,William Ford,New Jennifer,,Central,Technology,Phones,Smartphone,10,1101.02,0.05,10459.69,0.26,2719.52,28004897.27
ORD-110887,16-04-2024,William Collins,,LA,Central,Technology,Accessories,Wireless Mouse,10,32.38,,323.8,0.21,68,28005221.07
ORD-110888,01-08-2023,Mrs. Sheryl Dean DVM,Aaronport,TN,West,Furniture,Chairs,Office Chair,10,250.09,0,2500.9,0.2,500.18,28007721.97
ORD-110889,29-08-2024,Kaitlyn Santos,Normahaven,CO,Central,Technology,Accessories,Wireless Mouse,2,67.5,0.2,108,0.17,18.36,28007829.97
ORD-110890,26-06-2023,Katie Garcia,Lawrenceton,MO,East,Technology,Phones,Smartphone,6,805.28,0,4831.68,0.22,1062.97,28012661.65
ORD-110891,04-08-2023,David Walsh,South Julieburgh,UT,South,Office Supplies,Storage,Storage Box,8,20.29,0,162.32,0.06,9.74,28012823.97
ORD-110892,31-07-2024,Jon Ross,Smithfurt,ID,South,Office Supplies,Storage,Storage Box,7,46.45,0,325.15,0.11,35.77,28013149.12
ORD-110893,03-04-2024,Denise Oliver,Port Janice,MD,Central,Office Supplies,Paper,Copy Paper Pack,10,14.55,0,145.5,0.17,24.74,28013294.62
ORD-110894,06-01-2023,Jack Vang,West Jacobborough,MA,East,Technology,Laptops,Laptop,7,1669.53,0.1,10518.04,0.23,2419.15,28023812.66
ORD-110895,17-09-2024,Cynthia Young,Greenhaven,TN,South,Furniture,Chairs,Office Chair,4,250.38,0.1,901.37,0.18,162.25,28024714.03
ORD-110896,16-09-2024,Mrs. Ana Beltran,South Ashleyville,PA,South,Office Supplies,Binders,Ring Binder,4,21.63,0,86.52,0.1,8.65,28024800.55
ORD-110897,24-06-2024,Mary Brown,New Jeffrey,ND,East,Office Supplies,Binders,Ring Binder,10,18.48,0,184.8,0.13,24.02,28024985.35
ORD-110898,04-04-2024,Catherine Moore,Crawfordstad,MA,West,Office Supplies,Binders,Ring Binder,6,14.84,0.1,80.14,0.13,10.42,28025065.49
ORD-110899,28-12-2024,Tina Pugh,Port Glenberg,MT,East,Furniture,Bookcases,Wooden Bookcase,3,635.22,0.1,1715.09,0.24,411.62,28026780.58
ORD-110900,16-07-2024,Jerry Knox,Tonybury,RI,West,Office Supplies,Paper,Copy Paper Pack,9,7.13,0.15,54.54,0.14,7.64,28026835.12
ORD-110901,28-12-2024,Lisa Greene,East Sara,MA,Central,Technology,Accessories,Wireless Mouse,4,52.41,0.1,188.68,0.19,35.85,28027023.8
ORD-110902,06-10-2024,Michael Taylor,West Sherri,LA,West,Office Supplies,Paper,Copy Paper Pack,9,10.8,0.15,82.62,0.13,10.74,28027106.42
ORD-110903,29-09-2024,Jodi Butler,Zacharyhaven,KS,West,Office Supplies,Storage,Storage Box,7,14.73,0,103.11,0.11,11.34,28027209.53
ORD-110904,31-03-2023,Christina Holden MD,South Nicoleland,ME,West,Furniture,Bookcases,Wooden Bookcase,3,551.95,0.05,1573.06,0.22,346.07,28028782.59
ORD-110905,27-07-2023,Lisa Chang,Salasbury,AR,West,Furniture,Tables,Dining Table,8,370.54,0,2964.32,0.11,326.08,28031746.91
ORD-110906,26-09-2024,Shelly Lopez,South Travisburgh,CA,Central,Office Supplies,Storage,Storage Box,8,46.54,0,372.32,0.17,63.29,28032119.23
ORD-110907,04-07-2024,Daniel Stanley,Meyerfort,OH,Central,Office Supplies,Storage,Storage Box,7,48.74,0,341.18,0.19,64.82,28032460.41
ORD-110908,01-11-2024,Derek Rowland,Smithville,NC,East,Office Supplies,Binders,Ring Binder,5,15.41,0,77.05,0.09,6.93,28032537.46
ORD-110909,04-01-2024,Edward Nguyen,Owenhaven,NJ,Central,Office Supplies,Storage,Storage Box,10,12.89,0.05,122.46,0.1,12.25,28032659.92
ORD-110910,23-07-2023,Daniel Edwards,Laurabury,MA,West,Technology,Phones,Smartphone,9,806.95,0,7262.55,0.2,1452.51,28039922.47
ORD-110911,13-04-2023,Andrew Hawkins,,WA,West,Technology,Accessories,Wireless Mouse,3,21.55,0.05,61.42,0.26,15.97,28039983.89
ORD-110912,27-06-2024,Gina Ballard,South Stacy,LA,Central,Technology,Phones,Smartphone,3,581.48,0,1744.44,0.21,366.33,28041728.33
ORD-110913,17-03-2024,Peggy Flores,South Timothy,FL,East,Technology,Phones,Smartphone,2,651.03,0,1302.06,0.16,208.33,28043030.39
ORD-110914,15-04-2024,Carl Daniel,South Tommybury,OH,West,Office Supplies,Paper,Copy Paper Pack,2,3.48,0,6.96,0.19,1.32,28043037.35
ORD-110915,07-11-2023,Nathan Forbes,Coreyborough,VA,South,Office Supplies,Paper,Copy Paper Pack,6,12.18,0,73.08,0.1,7.31,28043110.43
ORD-110916,11-10-2024,Paul Petty,South James,CT,West,Furniture,Bookcases,Wooden Bookcase,4,342.74,0.1,1233.86,0.19,,28044344.29
ORD-110917,21-05-2023,Melissa Bailey,Jacksonmouth,MN,East,Office Supplies,Paper,Copy Paper Pack,9,9.95,,80.6,0.13,10.48,28044424.89
ORD-110918,02-07-2024,Veronica Watson,South Johnport,WI,South,Furniture,Bookcases,Wooden Bookcase,9,699.03,0,6291.27,0.13,817.87,28050716.16
ORD-110919,25-05-2023,Kimberly Miller,Port Tristanbury,IN,Central,Technology,Phones,Smartphone,7,1144.77,0.05,7612.72,0.28,2131.56,28058328.88
ORD-110920,08-04-2023,Shannon Smith,South Sylviaville,NJ,South,Office Supplies,Storage,Storage Box,8,24.26,0.1,174.67,0.06,10.48,28058503.55
ORD-110921,07-08-2024,Dr. Andrew Johnson,Port Linda,,South,Office Supplies,Storage,Storage Box,20,95.94,0,1918.8,0.13,16.63,28060422.35
ORD-110922,22-03-2023,Timothy Hale,West Kevin,ME,East,Technology,Accessories,Wireless Mouse,9,64.7,0,582.3,0.16,93.17,28061004.65
ORD-110923,24-01-2024,Dr. Brian Scott,Lake Jason,ND,Central,Office Supplies,Binders,Ring Binder,2,5.91,0.1,10.64,0.16,1.7,28061015.29
ORD-110924,08-03-2024,Adam Smith,Port Peter,DC,East,Office Supplies,Storage,Storage Box,7,41.41,0.1,260.88,0.19,,28061276.17
ORD-110925,04-02-2023,Lisa Long,South Gilbertberg,,East,Furniture,Bookcases,Wooden Bookcase,6,650.13,0,3900.78,0.12,468.09,28065176.95
ORD-110926,28-09-2023,Karen Jones,North Leslie,,West,Office Supplies,Storage,Storage Box,8,41.05,0,328.4,0.14,45.98,28065505.35
ORD-110927,29-01-2023,Raymond Kennedy,Julieport,DC,East,Furniture,Bookcases,Wooden Bookcase,1,609.25,,609.25,0.17,103.57,28066114.6
ORD-110928,02-02-2024,Michael Maldonado,East Judy,FL,Central,Furniture,Chairs,Office Chair,5,142.77,0.15,606.77,0.12,72.81,28066721.37
ORD-110929,04-08-2023,Susan Cooley,West Davidfurt,TX,South,Furniture,Chairs,Office Chair,7,348.82,0,2441.74,0.14,341.84,28069163.11
ORD-110930,16-07-2023,Lisa Robinson,South Melanietown,MT,Central,Office Supplies,Storage,Storage Box,10,36.99,0.05,351.4,0.1,35.14,28069514.51
ORD-110931,11-12-2024,Erica Cooper,South Austin,KS,Central,Technology,Laptops,Laptop,2,1342.53,0.05,2550.81,0.17,433.64,28072065.32
ORD-110932,07-09-2023,Kim Smith,,OR,South,Office Supplies,Paper,Copy Paper Pack,6,6.57,0,39.42,0.07,2.76,28072104.74
ORD-110933,25-10-2024,Alice Rivera,North Robert,MN,South,Technology,Laptops,Laptop,6,2016.12,0,12096.72,0.28,,28084201.46
ORD-110934,25-08-2024,Jake Joseph,North Johnnyfort,MT,South,Office Supplies,Binders,Ring Binder,2,13.98,0.15,23.77,0.07,1.66,28084225.23
ORD-110935,28-03-2023,Barbara Gregory DVM,East Laurie,MO,East,Technology,Accessories,Wireless Mouse,1,20.44,0,20.44,0.2,4.09,28084245.67
ORD-110936,07-04-2023,Nicholas Cummings,North Jamesstad,VT,Central,Technology,Accessories,Wireless Mouse,10,76.1,0,761,0.19,144.59,28085006.67
ORD-110937,16-11-2024,Dillon Cox,Lisaside,MI,South,Office Supplies,Paper,Copy Paper Pack,5,6.75,0.05,32.06,0.07,2.24,28085038.73
ORD-110938,22-12-2024,William Contreras,Torresport,,West,Technology,Phones,Smartphone,10,586.01,0.05,5567.1,0.25,1391.78,28090605.83
ORD-110939,11-05-2024,Julie Jenkins,West Brianna,TN,East,Furniture,Tables,Dining Table,10,896.48,0,8964.8,0.25,2241.2,28099570.63
ORD-110940,12-10-2024,Lori Lewis,Arthurstad,MO,Central,Furniture,Tables,Dining Table,9,895.41,0,8058.69,0.2,1611.74,28107629.32
ORD-110941,25-12-2023,Mark Brown,Lake Ryanchester,DC,Central,Technology,Laptops,Laptop,10,2024.11,0,20241.1,0.24,4857.86,28127870.42
ORD-110942,29-06-2023,Caitlin Davis,Port Earlview,MN,East,Office Supplies,Storage,Storage Box,9,36.51,0,328.59,0.2,65.72,28128199.01
ORD-110943,27-02-2023,Robert Nelson,,,South,Office Supplies,Storage,Storage Box,1,19.28,0,19.28,0.19,3.66,28128218.29
ORD-110944,20-06-2024,Amanda Young,Lake Douglas,NJ,South,Technology,Laptops,Laptop,3,1754.92,0.1,4738.28,0.28,1326.72,28132956.57
ORD-110945,15-01-2024,Joseph Washington,Monicafort,WY,West,Technology,Phones,Smartphone,2,707.17,0,1414.34,0.22,311.15,28134370.91
ORD-110946,26-08-2023,Francisco Martinez,Joshuaside,PA,Central,Office Supplies,Storage,Storage Box,4,20.78,0,83.12,0.06,4.99,28134454.03
ORD-110947,26-09-2023,Cheryl Brady,Lake Stephaniefort,AR,East,Office Supplies,Paper,Copy Paper Pack,9,14.41,0,129.69,0.1,12.97,28134583.72
ORD-110948,12-06-2023,Bryce Hudson,Port Jessicaburgh,MS,Central,Technology,Accessories,Wireless Mouse,6,36.14,0.05,206,0.23,47.38,28134789.72
ORD-110949,29-02-2024,Steven Trevino,Robbinsshire,ID,West,Furniture,Bookcases,Wooden Bookcase,1,483.09,0.05,458.94,0.12,55.07,28135248.66
ORD-110950,13-11-2024,Corey Shaw,New Heather,SD,South,Office Supplies,Storage,Storage Box,7,37.54,0,262.78,0.16,42.04,28135511.44
ORD-110951,17-10-2024,Brandon Castillo,Ashleymouth,CT,Central,Technology,Accessories,Wireless Mouse,4,30.75,0.1,110.7,0.28,31,28135622.14
ORD-110952,10-03-2024,Nicole Hernandez,South Ryanberg,ME,South,Furniture,Tables,Dining Table,2,311.76,0,623.52,0.14,87.29,28136245.66
ORD-110953,09-10-2023,Jimmy Baker,New Rebecca,ME,West,Technology,Accessories,Wireless Mouse,1,16.84,0.05,16,0.25,4,28136261.66
ORD-110954,01-04-2024,Debra Parker,Harrisburgh,GA,South,Technology,Laptops,Laptop,1,1697.63,0.1,1527.87,0.24,366.69,28137789.53
ORD-110955,02-10-2023,Jeffrey Trujillo,New Tammyberg,AZ,South,Technology,Phones,Smartphone,3,888.69,0.05,2532.77,0.28,709.18,28140322.3
ORD-110956,12-06-2024,Pamela Miller,,DE,South,Technology,Laptops,Laptop,8,1504.86,0.1,10834.99,0.19,2058.65,28151157.29
ORD-110957,30-07-2024,Joshua Flynn,South Robin,MO,West,Furniture,Bookcases,Wooden Bookcase,1,647.68,0,647.68,0.14,90.68,28151804.97
ORD-110958,30-09-2024,Michele Jimenez,Priceton,NH,East,Furniture,Bookcases,Wooden Bookcase,7,614.65,0,4302.55,0.17,731.43,28156107.52
ORD-110959,22-02-2023,Daniel Mccarthy,Dylanfort,AK,East,Technology,Laptops,Laptop,7,1979.74,0.15,11779.45,0.29,3416.04,28167886.97
ORD-110960,28-09-2024,Karen Watson,Martinezfort,WY,South,Furniture,Chairs,Office Chair,6,164.99,0.05,940.44,0.17,159.87,28168827.41
ORD-110961,29-01-2024,Linda Anderson,Meganview,AL,West,Furniture,Chairs,Office Chair,4,288.32,0.05,1095.62,0.14,153.39,28169923.03
ORD-110962,18-05-2023,Victoria Dunn,Port Tonystad,CO,South,Office Supplies,Paper,Copy Paper Pack,4,5.32,0,21.28,0.1,2.13,28169944.31
ORD-110963,03-02-2024,Karla Williams,East Joseph,SD,East,Office Supplies,Storage,Storage Box,10,39.44,0.15,335.24,0.06,20.11,28170279.55
ORD-110964,21-03-2023,Joseph Clark,New Latoyafurt,DE,East,Furniture,Tables,Dining Table,5,342.82,0.05,1628.39,0.16,260.54,28171907.94
ORD-110965,23-09-2024,Melissa Allen,South Maureentown,VA,Central,Furniture,Bookcases,Wooden Bookcase,9,360.63,0.1,2921.1,0.25,730.28,28174829.04
ORD-110966,13-04-2023,Tammy Wagner,West Erika,LA,East,Office Supplies,Storage,Storage Box,7,48.66,0.05,323.59,0.16,51.77,28175152.63
ORD-110967,27-05-2023,Kaitlyn Hill,South Donna,NH,East,Technology,Laptops,Laptop,3,1887.73,0.1,5096.87,0.23,1172.28,28180249.5
ORD-110968,17-10-2023,Robert Smith,,MS,South,Technology,Accessories,Wireless Mouse,9,73.2,0,658.8,0.23,151.52,28180908.3
ORD-110969,16-08-2023,Heather Sanders,Theresabury,MD,Central,Office Supplies,Binders,Ring Binder,1,13.56,0,13.56,0.19,2.58,28180921.86
ORD-110970,23-08-2024,Susan Hebert,North Lorifurt,AL,West,Technology,Laptops,Laptop,10,1655.69,0,16556.9,0.19,3145.81,28197478.76
ORD-110971,26-11-2024,Amanda Avery,East Tammybury,MN,West,Furniture,Bookcases,Wooden Bookcase,7,482.06,0.15,2868.26,0.24,688.38,28200347.02
ORD-110972,14-07-2023,April Khan,West Taraview,UT,East,Technology,Phones,Smartphone,1,1196.52,0,1196.52,0.21,251.27,28201543.54
ORD-110973,13-01-2023,Gary Bond,Christineside,LA,West,Furniture,Tables,Dining Table,1,563.58,0.05,535.4,0.25,133.85,28202078.94
ORD-110974,16-06-2024,Catherine Gillespie,Rodriguezborough,CA,East,Furniture,Tables,Dining Table,9,769.8,0.05,6581.79,0.24,1579.63,28208660.73
ORD-110975,09-01-2023,Casey Simmons,Carmenview,NM,East,Technology,Laptops,Laptop,4,2025.75,0.05,7697.85,0.29,2232.38,28216358.58
ORD-110976,31-07-2023,Judith Taylor,New Maryfurt,UT,South,Technology,Laptops,Laptop,10,951.06,0,9510.6,0.29,2758.07,28225869.18
ORD-110977,30-07-2023,Michael Quinn,Alvarezville,,South,Technology,Laptops,Laptop,4,994.54,0,3978.16,0.17,,28229847.34
ORD-110978,20-02-2024,Tim Greene,North Ashlee,IA,Central,Furniture,Tables,Dining Table,4,639.4,,2557.6,0.24,613.82,28232404.94
ORD-110979,18-01-2024,Juan Hurley,,ME,South,Technology,Accessories,Wireless Mouse,6,48.35,0.05,275.6,0.21,57.88,28232680.54
ORD-110980,29-04-2023,Benjamin Bennett,North Rebekahbury,OH,East,Furniture,Tables,Dining Table,10,787.08,0,7870.8,0.11,865.79,28240551.34
ORD-110981,30-07-2023,Walter Harmon,Port Javier,VA,South,Office Supplies,Binders,Ring Binder,8,13.68,0.15,93.02,0.19,17.67,28240644.36
ORD-110982,11-09-2024,Benjamin Pitts,Annaburgh,AL,South,Furniture,Bookcases,Wooden Bookcase,2,418.86,0,837.72,0.23,192.68,28241482.08
ORD-110983,20-09-2023,Darius Harris,Huynhhaven,DC,South,Technology,Accessories,Wireless Mouse,3,35.06,0,105.18,0.19,19.98,28241587.26
ORD-110984,17-11-2023,Michael Allen,East Ritaburgh,MA,East,Office Supplies,Storage,Storage Box,10,47.17,0.15,400.95,0.13,52.12,28241988.21
ORD-110985,26-03-2023,Lindsey Allen,West Julieberg,WI,West,Technology,Phones,Smartphone,7,689.49,0,4826.43,0.21,1013.55,28246814.64
ORD-110986,22-10-2023,Mariah Clark,,VT,East,Office Supplies,Paper,Copy Paper Pack,4,9.09,0.15,30.91,0.17,5.25,28246845.55
ORD-110987,05-03-2023,Tyler Fisher,East Shannon,RI,Central,Technology,Laptops,Laptop,4,1360.66,0,5442.64,0.19,1034.1,28252288.19
ORD-110988,03-04-2023,John Smith,West Brandonside,WY,West,Office Supplies,Storage,Storage Box,4,48.96,,176.26,0.18,31.73,28252464.45
ORD-110989,11-08-2024,Justin Moore,New Matthew,OH,East,Furniture,Bookcases,Wooden Bookcase,7,266.62,,1866.34,0.13,242.62,28254330.79
ORD-110990,06-09-2024,Teresa Fisher,Sandrastad,NC,Central,Office Supplies,Storage,Storage Box,4,18.96,0,75.84,0.14,10.62,28254406.63
ORD-110991,29-12-2024,Douglas Brown,New Jesseview,KS,East,Technology,Accessories,Wireless Mouse,1,58.23,0,58.23,0.29,16.89,28254464.86
ORD-110992,22-09-2024,Jennifer Ayers,Douglasmouth,DC,West,Office Supplies,Paper,Copy Paper Pack,4,11.03,0,44.12,0.11,4.85,28254508.98
ORD-110993,04-07-2024,Sarah Ashley,Christopherport,NJ,Central,Furniture,Chairs,Office Chair,2,277.34,0,554.68,0.16,88.75,28255063.66
ORD-110994,16-08-2024,Alexandra Schultz,Jesseton,CT,East,Technology,Laptops,Laptop,2,1659.34,0,3318.68,0.27,896.04,28258382.34
ORD-110995,03-04-2023,Justin Palmer,South Ann,LA,West,Office Supplies,Binders,Ring Binder,4,8.89,0,35.56,0.13,4.62,28258417.9
ORD-110996,11-05-2023,Christopher Hayes,Suzanneland,OH,South,Office Supplies,Paper,Copy Paper Pack,5,7.23,0.15,30.73,0.19,5.84,28258448.63
ORD-110997,15-12-2024,Eric Gardner,Abigailmouth,TX,East,Technology,Accessories,Wireless Mouse,6,59.21,0,355.26,0.23,81.71,28258803.89
ORD-110998,13-10-2023,Sharon Mcknight,South Michelle,DE,South,Furniture,Chairs,Office Chair,10,137.69,0,1376.9,0.18,247.84,28260180.79
ORD-110999,19-04-2024,Ashley Christian,Lake Dustin,NJ,Central,Furniture,Tables,Dining Table,8,535.15,0,4281.2,0.25,1070.3,28264461.99
ORD-111000,23-02-2023,Nichole Anderson,North Dianechester,MT,Central,Furniture,Bookcases,Wooden Bookcase,6,334.29,0,2005.74,0.15,300.86,28266467.73
ORD-111001,15-06-2023,Mark Morgan,Mossfort,,Central,Technology,Accessories,Wireless Mouse,7,64.41,0.15,383.24,0.23,88.15,28266850.97
ORD-111002,30-06-2024,Tiffany Miller,Port Jaime,KY,South,Technology,Laptops,Laptop,9,1970.39,0,17733.51,0.15,2660.03,28284584.48
ORD-111003,08-04-2024,Marcus Briggs,West Elizabethtown,ME,West,Furniture,Tables,Dining Table,3,700.23,,1785.59,0.24,428.54,28286370.07
ORD-111004,22-04-2023,Shannon Brown,Port Mark,IL,West,Technology,Accessories,Wireless Mouse,7,62.51,0,437.57,0.17,74.39,28286807.64
ORD-111005,20-01-2024,Adam Davis,Timothyland,MD,West,Office Supplies,Storage,Storage Box,1,38.13,0.05,36.22,0.12,4.35,28286843.86
ORD-111006,15-05-2023,Chad Clayton,Lindseyville,WA,West,Office Supplies,Storage,Storage Box,1,34.14,0.1,30.73,0.06,1.84,28286874.59
ORD-111007,25-02-2024,Chelsea Mathis,New Mariefort,WY,Central,Technology,Accessories,Wireless Mouse,8,61.58,0.1,443.38,0.26,115.28,28287317.97
ORD-111008,05-06-2023,Jason Galloway,South Tara,MA,East,Technology,Phones,Smartphone,8,622.86,0.05,4733.74,0.23,1088.76,28292051.71
ORD-111009,30-07-2023,Sarah Thomas,Lake Lisa,AK,Central,Office Supplies,Storage,Storage Box,1,21.89,0,21.89,0.17,3.72,28292073.6
ORD-111010,29-08-2024,Sheri Estes,East Jessica,CA,Central,Technology,Phones,Smartphone,2,1105.38,0,2210.76,0.21,464.26,28294284.36
ORD-111011,15-10-2023,Kenneth Lewis,East Jessica,UT,Central,Office Supplies,Binders,Ring Binder,9,13.69,0.05,117.05,0.17,19.9,28294401.41
ORD-111012,06-12-2024,Christopher Ramirez,,ID,West,Furniture,Bookcases,Wooden Bookcase,8,339.78,0,2718.24,0.21,570.83,28297119.65
ORD-111013,09-09-2023,Andres Berry,,WY,East,Technology,Accessories,Wireless Mouse,1,29.25,0.1,26.32,0.22,5.79,28297145.97
ORD-111014,10-12-2024,Mrs. Stephanie Salazar MD,Port Julieville,VA,East,Office Supplies,Storage,Storage Box,2,33.81,0.05,64.24,0.16,10.28,28297210.21
ORD-111015,18-04-2024,Christina Willis,Port Hannahchester,NY,Central,Office Supplies,Storage,Storage Box,3,19.31,0.05,55.03,0.14,7.7,28297265.24
ORD-111016,26-11-2024,John White,Sanchezchester,UT,South,Office Supplies,Storage,Storage Box,5,30.07,0.1,135.32,0.14,18.94,28297400.56
ORD-111017,14-11-2024,Jennifer Robinson,Whiteshire,OK,South,Technology,Accessories,Wireless Mouse,4,47.66,0.05,181.11,0.27,48.9,28297581.67
ORD-111018,18-03-2024,Amanda Stewart,Bellview,TN,South,Technology,Accessories,Wireless Mouse,9,18.14,0,163.26,0.29,47.35,28297744.93
ORD-111019,16-07-2024,Dana Miller,Lake Brendafort,ND,West,Technology,Laptops,Laptop,3,1493.68,0,4481.04,0.29,1299.5,28302225.97
ORD-111020,15-05-2023,Stacy Friedman,North Thomas,ND,Central,Technology,Phones,Smartphone,5,837.26,0.05,3976.98,0.22,874.94,28306202.95
ORD-111021,20-09-2023,Heather Phillips,North Katherinestad,WY,Central,Technology,Accessories,Wireless Mouse,9,64.58,0.05,552.16,0.27,149.08,28306755.11
ORD-111022,28-01-2023,Jeremy Osborn,Ryanhaven,DC,East,Office Supplies,Storage,Storage Box,1,44.79,0.05,42.55,0.09,3.83,28306797.66
ORD-111023,24-01-2023,Jennifer Andrews,Andreborough,CO,East,Office Supplies,Paper,Copy Paper Pack,6,6.91,0.1,37.31,0.15,5.6,28306834.97
ORD-111024,09-04-2024,Kevin Collins,Alectown,NV,South,Technology,Laptops,Laptop,3,1611.27,0,4833.81,0.3,1450.14,28311668.78
ORD-111025,22-03-2024,Dale Evans,North Sarah,ND,West,Office Supplies,Paper,Copy Paper Pack,5,10.45,0,52.25,0.16,8.36,28311721.03
ORD-111026,26-06-2023,Karen Williams,Christopherport,FL,East,Technology,Accessories,Wireless Mouse,5,44.65,0.1,200.92,0.18,,28311921.95
ORD-111027,07-10-2024,Taylor Hanson,West Amyside,GA,West,Furniture,Bookcases,Wooden Bookcase,2,536.28,0,1072.56,0.13,139.43,28312994.51
ORD-111028,03-09-2023,Daniel Mason,Carlaview,WV,West,Office Supplies,Paper,Copy Paper Pack,15,21.51,0.05,306.52,0.18,3.68,28313301.03
ORD-111029,21-05-2023,Kristin Powell,Bairdfurt,KY,East,Technology,Accessories,Wireless Mouse,10,63.75,0,637.5,0.24,153,28313938.53
ORD-111030,25-05-2024,James Sheppard,Hollandburgh,NE,Central,Technology,Phones,Smartphone,3,1098.08,,3294.24,0.2,658.85,28317232.77
ORD-111031,20-04-2023,Elizabeth Carter,Julieside,HI,South,Furniture,Tables,Dining Table,4,646.1,0.05,2455.18,0.23,564.69,28319687.95
ORD-111032,29-12-2023,Nancy Jimenez,Billychester,MT,West,Technology,Phones,Smartphone,9,719.65,0.1,5829.16,0.2,1165.83,28325517.11
ORD-111033,01-06-2024,Roy West,West Daniellestad,NY,West,Office Supplies,Binders,Ring Binder,9,19.83,0,178.47,0.06,10.71,28325695.58
ORD-111034,20-07-2023,Danielle Rangel,Yvonnebury,UT,Central,Furniture,Tables,Dining Table,9,677.39,0,6096.51,0.11,,28331792.09
ORD-111035,17-03-2024,Brandon Williamson,North Stephenhaven,NY,East,Technology,Accessories,Wireless Mouse,3,67.57,0.05,192.57,0.26,50.07,28331984.66
ORD-111036,30-09-2023,Denise Marshall,East Anthonyshire,KY,Central,Technology,Laptops,Laptop,6,2075.13,0,12450.78,0.27,3361.71,28344435.44
ORD-111037,17-08-2023,Micheal Campbell,Lake Taylor,NH,West,Furniture,Bookcases,Wooden Bookcase,8,579.44,0,4635.52,0.1,463.55,28349070.96
ORD-111038,13-06-2023,Tanya Smith,East Danielland,OR,South,Office Supplies,Paper,Copy Paper Pack,6,14.16,0,84.96,0.11,9.35,28349155.92
ORD-111039,20-10-2023,Kristopher Day,Lake John,AZ,Central,Furniture,Chairs,Office Chair,5,268.77,0.2,1075.08,0.19,204.27,28350231
ORD-111040,09-05-2024,Raymond Chandler,Smithbury,CO,Central,Technology,Accessories,Wireless Mouse,5,46.29,0,231.45,0.21,48.6,28350462.45
ORD-111041,18-11-2024,Mary Herring,Ryanshire,,West,Technology,Accessories,Wireless Mouse,1,47.97,0.05,45.57,0.21,9.57,28350508.02
ORD-111042,02-08-2023,Connor Simpson,West Deanna,DE,Central,Furniture,Tables,Dining Table,10,763.56,0,7635.6,0.15,1145.34,28358143.62
